r,l,f,y,Demand
KENYA,TS47,INDELC,2036,0.4639
KENYA,TS47,INDELC,2037,0.5062
KENYA,TS47,INDELC,2038,0.5522
KENYA,TS47,INDELC,2039,0.6025
KENYA,TS47,INDELC,2040,0.6573
KENYA,TS47,INDELC,2041,0.7171
KENYA,TS47,INDELC,2042,0.7767
KENYA,TS47,INDELC,2043,0.84
KENYA,TS47,INDELC,2044,0.9085
KENYA,TS47,INDELC,2045,0.9826
KENYA,TS47,INDELC,2046,1.0627
KENYA,TS47,INDELC,2047,1.1494
KENYA,TS47,INDELC,2048,1.2431
KENYA,TS47,INDELC,2049,1.3445
KENYA,TS47,INDELC,2050,1.4541
KENYA,TS47,RESELC,2019,0.0938
KENYA,TS47,RESELC,2020,0.0954
KENYA,TS47,RESELC,2021,0.0997
KENYA,TS47,RESELC,2022,0.1031
KENYA,TS47,RESELC,2023,0.1062
KENYA,TS47,RESELC,2024,0.1099
KENYA,TS47,RESELC,2025,0.1138
KENYA,TS47,RESELC,2026,0.1242
KENYA,TS47,RESELC,2027,0.1355
KENYA,TS47,RESELC,2028,0.1478
KENYA,TS47,RESELC,2029,0.1613
KENYA,TS47,RESELC,2030,0.176
KENYA,TS47,RESELC,2031,0.192
KENYA,TS47,RESELC,2032,0.2094
KENYA,TS47,RESELC,2033,0.2285
KENYA,TS47,RESELC,2034,0.2493
KENYA,TS47,RESELC,2035,0.272
KENYA,TS47,RESELC,2036,0.2967
KENYA,TS47,RESELC,2037,0.3237
KENYA,TS47,RESELC,2038,0.3532
KENYA,TS47,RESELC,2039,0.3853
KENYA,TS47,RESELC,2040,0.4204
KENYA,TS47,RESELC,2041,0.4586
KENYA,TS47,RESELC,2042,0.4967
KENYA,TS47,RESELC,2043,0.5372
KENYA,TS47,RESELC,2044,0.581
KENYA,TS47,RESELC,2045,0.6284
KENYA,TS47,RESELC,2046,0.6797
KENYA,TS47,RESELC,2047,0.7351
KENYA,TS47,RESELC,2048,0.795
KENYA,TS47,RESELC,2049,0.8599
KENYA,TS47,RESELC,2050,0.93
KENYA,TS48,COMELC,2019,0.0476
KENYA,TS48,COMELC,2020,0.0484
KENYA,TS48,COMELC,2021,0.0506
KENYA,TS48,COMELC,2022,0.0523
KENYA,TS48,COMELC,2023,0.0539
KENYA,TS48,COMELC,2024,0.0557
KENYA,TS48,COMELC,2025,0.0577
KENYA,TS48,COMELC,2026,0.063
KENYA,TS48,COMELC,2027,0.0687
KENYA,TS48,COMELC,2028,0.075
KENYA,TS48,COMELC,2029,0.0818
KENYA,TS48,COMELC,2030,0.0893
KENYA,TS48,COMELC,2031,0.0974
KENYA,TS48,COMELC,2032,0.1062
KENYA,TS48,COMELC,2033,0.1159
KENYA,TS48,COMELC,2034,0.1265
KENYA,TS48,COMELC,2035,0.138
KENYA,TS48,COMELC,2036,0.1505
KENYA,TS48,COMELC,2037,0.1642
KENYA,TS48,COMELC,2038,0.1792
KENYA,TS48,COMELC,2039,0.1955
KENYA,TS48,COMELC,2040,0.2132
KENYA,TS48,COMELC,2041,0.2326
KENYA,TS48,COMELC,2042,0.252
KENYA,TS48,COMELC,2043,0.2725
KENYA,TS48,COMELC,2044,0.2947
KENYA,TS48,COMELC,2045,0.3188
KENYA,TS48,COMELC,2046,0.3448
KENYA,TS48,COMELC,2047,0.3729
KENYA,TS48,COMELC,2048,0.4033
KENYA,TS48,COMELC,2049,0.4362
KENYA,TS48,COMELC,2050,0.4717
KENYA,TS48,INDELC,2019,0.1639
KENYA,TS48,INDELC,2020,0.1667
KENYA,TS48,INDELC,2021,0.1743
KENYA,TS48,INDELC,2022,0.1801
KENYA,TS48,INDELC,2023,0.1856
KENYA,TS48,INDELC,2024,0.192
KENYA,TS48,INDELC,2025,0.1989
KENYA,TS48,INDELC,2026,0.217
KENYA,TS48,INDELC,2027,0.2368
KENYA,TS48,INDELC,2028,0.2583
KENYA,TS48,INDELC,2029,0.2818
KENYA,TS48,INDELC,2030,0.3075
KENYA,TS48,INDELC,2031,0.3355
KENYA,TS48,INDELC,2032,0.366
KENYA,TS48,INDELC,2033,0.3993
KENYA,TS48,INDELC,2034,0.4356
KENYA,TS48,INDELC,2035,0.4753
KENYA,TS48,INDELC,2036,0.5185
KENYA,TS48,INDELC,2037,0.5657
KENYA,TS48,INDELC,2038,0.6172
KENYA,TS48,INDELC,2039,0.6733
KENYA,TS48,INDELC,2040,0.7346
KENYA,TS48,INDELC,2041,0.8015
KENYA,TS48,INDELC,2042,0.8681
KENYA,TS48,INDELC,2043,0.9388
KENYA,TS48,INDELC,2044,1.0154
KENYA,TS48,INDELC,2045,1.0982
KENYA,TS48,INDELC,2046,1.1878
KENYA,TS48,INDELC,2047,1.2846
KENYA,TS48,INDELC,2048,1.3893
KENYA,TS48,INDELC,2049,1.5026
KENYA,TS48,INDELC,2050,1.6252
KENYA,TS48,RESELC,2019,0.1048
KENYA,TS48,RESELC,2020,0.1066
KENYA,TS48,RESELC,2021,0.1115
KENYA,TS48,RESELC,2022,0.1152
KENYA,TS48,RESELC,2023,0.1187
KENYA,TS48,RESELC,2024,0.1228
KENYA,TS48,RESELC,2025,0.1272
KENYA,TS48,RESELC,2026,0.1388
KENYA,TS48,RESELC,2027,0.1514
KENYA,TS48,RESELC,2028,0.1652
KENYA,TS48,RESELC,2029,0.1803
KENYA,TS48,RESELC,2030,0.1967
KENYA,TS48,RESELC,2031,0.2146
KENYA,TS48,RESELC,2032,0.2341
KENYA,TS48,RESELC,2033,0.2554
KENYA,TS48,RESELC,2034,0.2786
KENYA,TS48,RESELC,2035,0.304
KENYA,TS48,RESELC,2036,0.3316
KENYA,TS48,RESELC,2037,0.3618
KENYA,TS48,RESELC,2038,0.3947
KENYA,TS48,RESELC,2039,0.4306
KENYA,TS48,RESELC,2040,0.4698
KENYA,TS48,RESELC,2041,0.5126
KENYA,TS48,RESELC,2042,0.5552
KENYA,TS48,RESELC,2043,0.6004
KENYA,TS48,RESELC,2044,0.6494
KENYA,TS48,RESELC,2045,0.7024
KENYA,TS48,RESELC,2046,0.7596
KENYA,TS48,RESELC,2047,0.8216
KENYA,TS48,RESELC,2048,0.8886
KENYA,TS48,RESELC,2049,0.961
KENYA,TS48,RESELC,2050,1.0394
